"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpSeqFaultCnt","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isVPN","isLab"
2,68,0,2,2054,0,0,0,0,1,1,46,28,46,46,46,0,0,0,0,0,0,0,0.2432432,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1"
1,288230376151728128,3600.118906,3,2048,55408,2408,17,55408,28090810,13404403,35271154813,1142917726,32,1312,1255.612,265.1242,4.31095,0.000167823,0.006167057,7802.745,9797220,0.3539301,0.9372267,1,0,0,64,64,0,0,16448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92e-07,4.299452,0.00551396,0.008660479,0.008150512,0.009701218,0,0,0,0,1,1,1,1,1,1,5070759,6360997143,1,"1"
173,288230376151728128,0,3,2048,36042,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1190378505,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,14,14,14,1,786106,1001696152,1,"1"
74,288230376151728128,0,3,2048,36980,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,719656738,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,25,25,25,1,786062,1001696152,1,"1"
179,288230376151728128,0,3,2048,34222,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,191623203,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,8,8,8,1,786106,1001696152,1,"1"
26,288230376151728128,0,3,2048,59186,9183,6,9183,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,553349506,0,0,0,0,0,0,0,65320,65320,65320,65320,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,7,11,1,"1"
35,288230376151728128,0,3,2048,41936,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3923811624,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,16,16,16,1,45,0,1,"1"
118,288230376151728128,0,3,2048,39616,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,4044907593,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,31,31,31,1,43,34,1,"1"
82,576460752303456256,7.002958,3,34525,5353,5353,17,5353,4,0,748,0,187,187,187,0,3.99942,1.750739,1.255977,0.5711872,106.812,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,20,748,1,"1"
61,576460752303456256,7.00447,3,34525,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.00124,1.751117,1.25637,0.5710639,98.22299,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,786022,1001696152,1,"1"
44,288230376151728128,0,3,2048,56576,7001,6,7001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,203720492,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,15,15,15,1,48,966,1,"1"
4,288230376151728128,3540.057134,3,2048,0,0,2,0,60,0,0,0,0,0,0,0,60.01023,59.00095,6.140236,0.01694888,0,1,0,1,2053,3600,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,60,0,1,"1"
17,288230376151728128,0,3,2048,60364,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2880429728,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,12,12,12,1,785992,1001695464,1,"1"
147,288230376151728128,0,3,2048,44368,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1374323613,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,4,4,4,1,43,34,1,"1"
122,288230376151728128,0.036396,3,2048,5353,5353,17,5353,2,0,391,0,44,347,195.5,107.1267,0.036396,0.018198,0.01286793,54.95109,10742.94,1,1,1,2921,2921,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4614400,5786370364,1,"1"
28,288230376151728128,1e-06,3,2048,443,54841,6,443,2,3,0,63,0,0,0,0,1e-06,5e-07,3.54e-07,2e+06,0,-0.2,-1,2067,1,1,59,59,0,0,64,3689868013,2,0,0,2,25,0,0,7,7.3,7,8,0,1,1,273,8192,2,6,258,0,0,333213804,67461397,0.001,333213.8198,1696784317,0,0.00024,0.00024,8e-05,9.24e-05,0.01455949,9.24e-05,3,0,0,0,1,3,1,3,3,3,2,0,1,"1"
60,288230376151728128,14.711132,3,2048,443,54711,6,443,9,0,168,0,0,24,18.66667,8.297421,7.425542,1.63457,2.192868,0.6117816,11.41992,-1,1,19,1,1,50,50,0,0,16448,3611513775,2,24,0,9,0,0,0,504,504,504,504,0,0,0,281,0,9,27,258,0,0,821658339,3833941839,0.001,821658.378,1696296185,0,65535,0,0,0,0,0,3,0,0,0,1,6,1,6,6,6,76,1512,1,"1"
68,288230376151728128,0,3,2048,47074,443,6,443,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,387030835,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,1,14,14,14,1,81,1079,1,"1"
32,288230376151728128,56.657486,3,2048,443,54809,6,443,11,0,1010,0,56,129,91.81818,26.87782,28.11616,5.150681,7.939046,0.1941491,17.82642,-1,1,19,1,1,120,120,0,0,0,3599891536,2,73,0,11,0,0,0,264,264,264,264,0,0,0,281,64,11,33,258,0,0,3524175625,765673842,0.001,3524175.792,1693593511,0,65535,0,0,0,0,0,3,0,0,0,1,14,1,22,22,22,11,1010,1,"1"
40,288230376151728128,7.013381,3,2048,58812,22,6,22,4,0,0,0,0,0,0,0,4.01164,1.753345,1.259596,0.5703383,0,1,0,19,1,1,50,50,0,20,64,2257695365,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,1,4,20,286,1380,0,1789851440,0,0.004,7159406.1,1684794233,0,65535,0,0,0,0,0,3,0,0,0,1,3,2,1,1,0.5,408228,518554470,1,"1"
72,288230376151728128,0,3,2048,36970,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2646393908,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,25,25,25,1,786060,1001696152,1,"1"
139,288230376151728128,0,3,2048,52556,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1075624851,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,12,12,12,1,43,34,1,"1"
81,288230376151728128,7.002953,3,2048,5353,5353,17,5353,4,0,748,0,187,187,187,0,3.999412,1.750738,1.255972,0.5711876,106.8121,1,1,1,29523,29523,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,3,1,1,1,0.3333333,1,4796273,6072990274,1,"1"
11,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007434016,0.007434016,0.007434016,0.007434016,0,0.007434016,0,0,0,0,0,1,1,2,2,2,1,411716,525119483,1,"1"
29,288230376151728128,0,3,2048,38624,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2460629514,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,1,22,22,22,1,45,0,1,"1"
145,288230376151728128,0,3,2048,44346,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3162571146,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,6,6,6,1,43,34,1,"1"
90,288230376151728128,0,3,2048,57328,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2464380704,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,17,17,17,1,786068,1001696152,1,"1"
155,288230376151728128,0,3,2048,55798,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3929064354,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,20,20,20,1,786095,1001696152,1,"1"
55,288230376151728128,0,3,2048,41520,7001,6,7001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1721452334,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,4,4,4,1,48,966,1,"1"
36,288230376151728128,0,3,2048,41952,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,230684071,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,15,15,15,1,45,0,1,"1"
8,288230376151728128,0,3,2048,42288,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,4097876408,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,26,26,26,1,31,0,1,"1"
79,288230376151728128,0,3,2048,60308,443,6,443,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1136531527,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,1,3,3,3,1,81,1079,1,"1"
119,288230376151728128,0,3,2048,39632,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3118649296,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,30,30,30,1,43,34,1,"1"
59,288230376151728128,14.711132,3,2048,443,54714,6,443,9,0,168,0,0,24,18.66667,8.297421,7.425541,1.63457,2.192867,0.6117816,11.41992,-1,1,19,1,1,50,50,0,0,64,462795661,2,24,0,9,0,0,0,504,504,504,504,0,0,0,281,0,9,27,258,0,0,821658338,1612850255,0.001,821658.377,1696296185,0,65535,0,0,0,0,0,3,0,0,0,1,6,3,8,8,2.666667,76,1512,1,"1"
28,576460752303456256,0.108097,3,34525,5353,5353,17,5353,2,0,725,0,347,378,362.5,10.96016,0.108097,0.0540485,0.03821806,18.5019,6706.939,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,9,736,1,"1"
131,288230376151728128,0,3,2048,53886,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,329449445,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,20,20,20,1,43,34,1,"1"
62,288230376151728128,14.285803,3,2048,443,54753,6,443,9,0,168,0,0,24,18.66667,8.297421,7.324993,1.587312,2.175034,0.6299961,11.75993,-1,1,19,1,1,55,55,0,0,16448,1345142823,2,24,0,9,0,0,0,503,503,503,503,0,0,0,281,0,9,27,258,0,0,3484235597,301811889,0.1,348423564.9,1348694337,0,65535,0,0,0,0,0,3,0,0,0,1,6,2,6,6,3,18,336,1,"1"
51,288230376151728128,15.256765,3,2048,443,54679,6,443,8,0,168,0,0,24,21,6.162336,7.952889,1.907096,2.400902,0.5243576,11.01151,-1,1,17,1,1,51,51,0,0,64,2163996711,2,24,0,8,0,0,0,63784,63784,63784,63784,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,7,6,12,12,2,76,1512,1,"1"
184,288230376151728128,0,3,2048,32976,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,4162944915,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,3,3,3,1,786106,1001696152,1,"1"
182,288230376151728128,0,3,2048,56102,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,4231176522,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,5,5,5,1,786106,1001696152,1,"1"
103,288230376151728128,0,3,2048,18622,443,6,443,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,51,51,0,0,0,1951237856,0,0,0,0,0,0,0,16326,16326,16326,16326,0,0,0,2,4096,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,1,1,1,1,13,739,1,"1"
29,288230376151728128,0,3,2048,55355,33306,6,33306,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,463419375,0,0,0,0,0,0,0,1200,1200,1200,1200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,408215,518554470,1,"1"
58,288230376151728128,0,3,2048,63708,1022,6,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1032437933,0,0,0,0,0,0,0,65320,65320,65320,65320,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,3,0,1,"1"
116,288230376151728128,0,3,2048,39594,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2421661914,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,33,33,33,1,43,34,1,"1"
18,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008277984,0.008277984,0.008277984,0.008277984,0,0.008277984,0,0,0,0,0,1,1,2,2,2,1,6534744,8206659097,1,"1"
5,288230376151728128,3540.057133,3,2048,0,0,2,0,59,0,0,0,0,0,0,0,119.9097,60.00097,9.908934,0.0166664,0,1,0,1,2053,3600,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,59,0,1,"1"
82,288230376151728128,0,3,2048,34738,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1060276703,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,25,25,25,1,786068,1001696152,1,"1"
45,288230376151728128,57.584271,3,2048,443,54827,6,443,11,0,1010,0,56,129,91.81818,26.87782,28.66986,5.234934,8.07426,0.1910244,17.53951,-1,1,19,1,1,120,120,0,0,0,2322767586,2,73,0,11,0,0,0,261,261,261,261,0,0,0,281,64,11,33,258,0,0,2138846005,1132811780,0.001,2138846.107,1694978845,0,65535,0,0,0,0,0,3,0,0,0,1,5,1,9,9,9,33,3030,1,"1"
34,288230376151728128,57.556755,3,2048,443,54815,6,443,11,0,1010,0,56,129,91.81818,26.87782,28.67384,5.232432,8.075292,0.1911157,17.5479,-1,1,19,1,1,120,120,0,0,0,1137279655,2,73,0,11,0,0,0,264,264,264,264,0,0,0,281,64,11,33,258,0,0,1790416790,3940399473,0.01,17904167.5,1679213521,0,65535,0,0,0,0,0,3,0,0,0,1,10,3,18,18,6,33,3030,1,"1"
83,576460752303456256,7.005449,3,34525,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.001133,1.751362,1.256337,0.5709841,98.20927,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,9,739,1,"1"
150,288230376151728128,0,3,2048,51098,1812,6,1812,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,671986884,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,1,1,1,1,43,34,1,"1"
9,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005422,0.005422,0.005422,0.005422,0,0.005422,0,0,0,0,0,1,1,2,2,2,1,402778,510468410,1,"1"
14,288230376151728128,0,3,2048,37474,6379,6,6379,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,146239702,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,1,1,1,1,1,0,1,"1"
154,576460752303456256,152.347992,3,34525,5353,5353,17,5353,5,0,1026,0,172,338,205.2,50.54753,145.3407,30.4696,43.5779,0.0328196,6.734582,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4614405,5786371390,1,"1"
103,288230376151728128,0,3,2048,38150,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2126986244,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,4,4,4,1,786068,1001696152,1,"1"
47,288230376151728128,0,3,2048,57460,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2690286949,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,5,5,5,1,45,0,1,"1"
5,288230376151728128,3539.962743,3,2048,0,0,2,0,60,0,0,0,0,0,0,0,60.01535,58.99939,6.140982,0.01694933,0,1,0,1,1993,3768,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,60,0,1,"1"
80,576460752303456256,0.073532,3,34525,5353,5353,17,5353,2,0,278,0,33,245,139,74.95332,0.073532,0.036766,0.02599749,27.19904,3780.667,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6,278,1,"1"
27,288230376151728128,0,3,2048,57342,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,4282429316,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,8,8,8,1,785997,1001695464,1,"1"
36,288230376151728128,0,3,2048,49960,7001,6,7001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3252291894,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,23,23,23,1,48,966,1,"1"
159,288230376151728128,4.305086,3,2048,33176,22,6,22,2,0,0,0,0,0,0,0,4.305086,2.152543,1.522078,0.4645668,0,1,0,17,8359,8359,254,254,0,0,0,2169533611,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,1,2,2,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,20,20,20,1,786099,1001696152,1,"1"
25,288230376151728128,0,3,2048,61182,1988,6,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,191271054,0,0,0,0,0,0,0,65320,65320,65320,65320,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,1,1,1,1,408214,518554470,1,"1"
30,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010832,0.010832,0.010832,0.010832,0,0.010832,0,0,0,0,0,1,1,2,2,2,1,1856010,2330087627,1,"1"
123,576460752303456256,0.036348,3,34525,5353,5353,17,5353,2,0,391,0,44,347,195.5,107.1267,0.036348,0.018174,0.01285096,55.02366,10757.13,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,9476458,11894218593,1,"1"
33,288230376151728128,0,3,2048,49924,7001,6,7001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,2823353932,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,2,26,26,26,1,48,966,1,"1"
84,288230376151728128,0,3,2048,68,67,17,67,1,1,300,300,300,300,300,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006675008,0.006675008,0.006675008,0.006675008,0,0.006675008,0,0,0,0,0,1,1,2,2,2,1,6065844,7677821120,1,"1"
20,288230376151728128,0,3,2048,63146,48295,6,48295,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1996092983,0,0,0,0,0,0,0,65320,65320,65320,65320,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,1,3,1,1,1,1,408213,518554470,1,"1"
22,288230376151728128,14.956962,3,2048,443,54728,6,443,9,0,168,0,0,24,18.66667,8.297421,7.481065,1.661885,2.226863,0.6017265,11.23223,-1,1,19,1,1,52,52,0,0,64,3393245841,2,24,0,9,0,0,0,505,505,505,505,0,0,0,281,0,9,27,258,0,0,3334263435,1988104473,0.001,3334263.593,1693783219,0,65535,0,0,0,0,0,3,0,0,0,1,13,1,15,15,15,19,360,1,"1"
6,288230376151728128,3540.086738,3,2048,0,0,2,0,58,0,0,0,0,0,0,0,120.0139,61.03598,12.66058,0.01638378,0,1,0,1,2173,5915,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,58,0,1,"1"
